"","nodes","nTree","r2"
"5099",99,51,0.833538442607416
"5100",100,51,0.849570670043393
"5101",1,52,0.984598144689326
"5102",2,52,0.982550622508847
"5103",3,52,0.98032922411454
"5104",4,52,0.980919881314531
"5105",5,52,0.976673208024548
"5106",6,52,0.976898314777874
"5107",7,52,0.97095239781181
"5108",8,52,0.967900695137609
"5109",9,52,0.970784712961672
"5110",10,52,0.962506263998598
"5111",11,52,0.960670512744656
"5112",12,52,0.958178706106615
"5113",13,52,0.959613632854518
"5114",14,52,0.957535718618631
"5115",15,52,0.958021446975471
"5116",16,52,0.954140815611909
"5117",17,52,0.955479604329622
"5118",18,52,0.954519423871799
"5119",19,52,0.946290375473859
"5120",20,52,0.944114320399863
"5121",21,52,0.946626194674579
"5122",22,52,0.943412590450922
"5123",23,52,0.943951542949122
"5124",24,52,0.934693680275258
"5125",25,52,0.940533359307649
"5126",26,52,0.936621140223136
"5127",27,52,0.933100398944209
"5128",28,52,0.93291327391629
"5129",29,52,0.937957612869982
"5130",30,52,0.929369383015196
"5131",31,52,0.935693221334811
"5132",32,52,0.92875057842345
"5133",33,52,0.92786309686474
"5134",34,52,0.927875103578463
"5135",35,52,0.928307692776298
"5136",36,52,0.924442365729478
"5137",37,52,0.924676920449616
"5138",38,52,0.920127778334537
"5139",39,52,0.91907878367669
"5140",40,52,0.925954354632084
"5141",41,52,0.915837521555761
"5142",42,52,0.918292544733472
"5143",43,52,0.922075050344071
"5144",44,52,0.908961531360537
"5145",45,52,0.919846302280871
"5146",46,52,0.911344304759114
"5147",47,52,0.906599066302593
"5148",48,52,0.910547204204147
"5149",49,52,0.914282335669564
"5150",50,52,0.902888119010414
"5151",51,52,0.901207439714994
"5152",52,52,0.900442364745166
"5153",53,52,0.914678114030377
"5154",54,52,0.900043383586323
"5155",55,52,0.909936718731559
"5156",56,52,0.906455244044184
"5157",57,52,0.898386619830912
"5158",58,52,0.893206880487919
"5159",59,52,0.897609990305908
"5160",60,52,0.888955296407355
"5161",61,52,0.890420028642119
"5162",62,52,0.891308740312143
"5163",63,52,0.900235269005529
"5164",64,52,0.889164010693603
"5165",65,52,0.887419894714627
"5166",66,52,0.889712248892462
"5167",67,52,0.886862886681981
"5168",68,52,0.881144753547726
"5169",69,52,0.874813103815734
"5170",70,52,0.888906617670492
"5171",71,52,0.869526465737357
"5172",72,52,0.882568263072118
"5173",73,52,0.869168932005356
"5174",74,52,0.869402854549689
"5175",75,52,0.87472776454281
"5176",76,52,0.872428466378967
"5177",77,52,0.863751498782238
"5178",78,52,0.86117924656535
"5179",79,52,0.862780415248927
"5180",80,52,0.86391521341197
"5181",81,52,0.854625677216452
"5182",82,52,0.85430562905528
"5183",83,52,0.853977936412068
"5184",84,52,0.859790285560395
"5185",85,52,0.84947913746848
"5186",86,52,0.859224271779351
"5187",87,52,0.851439941019451
"5188",88,52,0.846920106337087
"5189",89,52,0.837419697892888
"5190",90,52,0.855835068578643
"5191",91,52,0.849197580071339
"5192",92,52,0.838814018738968
"5193",93,52,0.859108672759949
"5194",94,52,0.827989250874707
"5195",95,52,0.838643980155471
"5196",96,52,0.840751311084972
"5197",97,52,0.834407540223916
"5198",98,52,0.827714131372649
"5199",99,52,0.83773787602183
"5200",100,52,0.847674230883751
"5201",1,53,0.9849309147139
"5202",2,53,0.982171666139962
"5203",3,53,0.980328544787798
"5204",4,53,0.98066974302446
"5205",5,53,0.976439744782409
"5206",6,53,0.977138369143686
"5207",7,53,0.971131264539834
"5208",8,53,0.967929610836971
"5209",9,53,0.970633789405683
"5210",10,53,0.962779603987634
"5211",11,53,0.96133385084806
"5212",12,53,0.958271566003204
"5213",13,53,0.960355133790238
"5214",14,53,0.958035167168315
"5215",15,53,0.958344672902184
"5216",16,53,0.953984244332718
"5217",17,53,0.954826143960197
"5218",18,53,0.954284048918706
"5219",19,53,0.946097263149925
"5220",20,53,0.943953796218905
"5221",21,53,0.94643696147462
"5222",22,53,0.943563304749413
"5223",23,53,0.944065334523765
"5224",24,53,0.934657654059295
"5225",25,53,0.939688703921364
"5226",26,53,0.937488406900018
"5227",27,53,0.933081154245936
"5228",28,53,0.932989095367963
"5229",29,53,0.937921617353646
"5230",30,53,0.929809447931435
"5231",31,53,0.93591057988914
"5232",32,53,0.928604188126046
"5233",33,53,0.928608215811422
"5234",34,53,0.928607968488448
"5235",35,53,0.929581858083136
"5236",36,53,0.92365966717456
"5237",37,53,0.92460739278612
"5238",38,53,0.920727267030171
"5239",39,53,0.920039317036856
"5240",40,53,0.925679052542065
"5241",41,53,0.915828447854523
"5242",42,53,0.91745804573883
"5243",43,53,0.922536071923316
"5244",44,53,0.90962443755962
"5245",45,53,0.91940049474836
"5246",46,53,0.911828554037984
"5247",47,53,0.905731852185148
"5248",48,53,0.911580710123377
"5249",49,53,0.914230088564353
"5250",50,53,0.90339578170984
"5251",51,53,0.900860006635226
"5252",52,53,0.899709955949699
"5253",53,53,0.915017829183943
"5254",54,53,0.901977810882402
"5255",55,53,0.909898417422292
"5256",56,53,0.906864886034888
"5257",57,53,0.898571578246463
"5258",58,53,0.894619100817704
"5259",59,53,0.898319871227937
"5260",60,53,0.889442550625973
"5261",61,53,0.890263605951986
"5262",62,53,0.891268462299786
"5263",63,53,0.901247729113565
"5264",64,53,0.888948688889065
"5265",65,53,0.88825036548134
"5266",66,53,0.890531366805097
"5267",67,53,0.887747856840483
"5268",68,53,0.880868687189711
"5269",69,53,0.873537533758953
"5270",70,53,0.888898798267
"5271",71,53,0.870724655896009
"5272",72,53,0.883718792168796
"5273",73,53,0.868546120739598
"5274",74,53,0.868821975748027
"5275",75,53,0.874683863462887
"5276",76,53,0.872549795987015
"5277",77,53,0.865283654219813
"5278",78,53,0.861517449470563
"5279",79,53,0.863543768405866
"5280",80,53,0.863124906426336
"5281",81,53,0.854913171096878
"5282",82,53,0.855215598708768
"5283",83,53,0.854709798935541
"5284",84,53,0.860634129131336
"5285",85,53,0.849227890722981
"5286",86,53,0.859573253955732
"5287",87,53,0.850938958170403
"5288",88,53,0.847904730361545
"5289",89,53,0.837090483652001
"5290",90,53,0.855471724551819
"5291",91,53,0.849264032328669
"5292",92,53,0.838704079522154
"5293",93,53,0.860371802277853
"5294",94,53,0.829498727740397
"5295",95,53,0.837945159535896
"5296",96,53,0.84131613935446
"5297",97,53,0.834147658915462
"5298",98,53,0.827852558402397
"5299",99,53,0.836382188424207
"5300",100,53,0.847626532463587
"5301",1,54,0.984959636032507
"5302",2,54,0.982508318620252
"5303",3,54,0.980652266289937
"5304",4,54,0.980384560954423
"5305",5,54,0.975984797959441
"5306",6,54,0.976907291708653
"5307",7,54,0.971509907793134
"5308",8,54,0.968161375960701
"5309",9,54,0.970816460508517
"5310",10,54,0.963109156505467
"5311",11,54,0.961253468618042
"5312",12,54,0.958981419951569
"5313",13,54,0.960258393985191
"5314",14,54,0.958102076441694
"5315",15,54,0.9577818793741
"5316",16,54,0.954270629742065
"5317",17,54,0.955141291015338
"5318",18,54,0.954492481040518
"5319",19,54,0.945903268087778
"5320",20,54,0.943621032820465
"5321",21,54,0.945801875331993
"5322",22,54,0.944125402943332
"5323",23,54,0.944093033121626
"5324",24,54,0.934933742975065
"5325",25,54,0.939353058563248
"5326",26,54,0.936671980692558
"5327",27,54,0.933104097698528
"5328",28,54,0.933373193503565
"5329",29,54,0.938432226008875
"5330",30,54,0.929082502388345
"5331",31,54,0.935915352711941
"5332",32,54,0.928936525541583
"5333",33,54,0.928405689301876
"5334",34,54,0.929218236891579
"5335",35,54,0.929157330420384
"5336",36,54,0.924255191207185
"5337",37,54,0.925392723776624
"5338",38,54,0.92109159993886
"5339",39,54,0.920572471068971
"5340",40,54,0.925366231434639
"5341",41,54,0.916594004890835
"5342",42,54,0.917703420562708
"5343",43,54,0.921905197744559
"5344",44,54,0.909430929924622
"5345",45,54,0.91916658602461
"5346",46,54,0.911916664020805
"5347",47,54,0.907162647264465
"5348",48,54,0.912160853373638
"5349",49,54,0.915387757995412
"5350",50,54,0.902873689082997
"5351",51,54,0.901415393980666
"5352",52,54,0.900337366231462
"5353",53,54,0.914195995302798
"5354",54,54,0.902598870077396
"5355",55,54,0.909974014045302
"5356",56,54,0.906589290601476
"5357",57,54,0.899386107777887
"5358",58,54,0.894569324225065
"5359",59,54,0.898190577841001
"5360",60,54,0.889666733173919
"5361",61,54,0.890141491802953
"5362",62,54,0.89183188388829
"5363",63,54,0.90131903377254
"5364",64,54,0.888649360704712
"5365",65,54,0.887530323893243
"5366",66,54,0.891383797211084
"5367",67,54,0.887965044452688
"5368",68,54,0.881982749274309
"5369",69,54,0.874687537184823
"5370",70,54,0.887177470200218
"5371",71,54,0.870448486271072
"5372",72,54,0.883143018630993
"5373",73,54,0.868976130124056
"5374",74,54,0.86950502857577
"5375",75,54,0.874970082788895
"5376",76,54,0.873705139569667
"5377",77,54,0.86619548141137
"5378",78,54,0.862105036430019
"5379",79,54,0.862448604561731
"5380",80,54,0.862215831619969
"5381",81,54,0.854841225590947
"5382",82,54,0.855715651895345
"5383",83,54,0.85396070043012
"5384",84,54,0.859687695820768
"5385",85,54,0.848693360613044
"5386",86,54,0.860245988831904
"5387",87,54,0.850749770383515
"5388",88,54,0.847276611957252
"5389",89,54,0.836117679071621
"5390",90,54,0.855269845194959
"5391",91,54,0.849770588909292
"5392",92,54,0.839428234070156
"5393",93,54,0.861269681426833
"5394",94,54,0.831020396594565
"5395",95,54,0.839159010555661
"5396",96,54,0.84154258147626
"5397",97,54,0.835785618815983
"5398",98,54,0.828105258310211
"5399",99,54,0.835600113103158
"5400",100,54,0.847995461021522
"5401",1,55,0.984867564232221
"5402",2,55,0.982376587287579
"5403",3,55,0.980893578927149
"5404",4,55,0.980249852853209
"5405",5,55,0.976094408320459
"5406",6,55,0.977153553495286
"5407",7,55,0.971984985958454
"5408",8,55,0.96846462933626
"5409",9,55,0.970850943319698
"5410",10,55,0.963549258572633
"5411",11,55,0.961732291166385
"5412",12,55,0.95979049745088
"5413",13,55,0.960576858014632
"5414",14,55,0.958114536061769
"5415",15,55,0.957732368123285
"5416",16,55,0.954302480291901
"5417",17,55,0.954850432773794
"5418",18,55,0.954430414854383
"5419",19,55,0.945689372064378
"5420",20,55,0.943277065674888
"5421",21,55,0.946263304851776
"5422",22,55,0.94460189397189
"5423",23,55,0.943492638554031
"5424",24,55,0.935310797987771
"5425",25,55,0.939358054052682
"5426",26,55,0.936604740505965
"5427",27,55,0.933576839967251
"5428",28,55,0.933036061442783
"5429",29,55,0.937730989309995
"5430",30,55,0.928375069045099
"5431",31,55,0.93530643950366
"5432",32,55,0.928178636257624
"5433",33,55,0.928064779649213
"5434",34,55,0.929764317021268
"5435",35,55,0.929066592171414
"5436",36,55,0.923308155306709
"5437",37,55,0.924857365242473
"5438",38,55,0.921631180105254
"5439",39,55,0.920615544079081
"5440",40,55,0.925023343267081
"5441",41,55,0.916444378808336
"5442",42,55,0.917133203667403
"5443",43,55,0.922554494997661
"5444",44,55,0.909944117386377
"5445",45,55,0.919403357435841
"5446",46,55,0.912403629347503
"5447",47,55,0.907936156323543
"5448",48,55,0.912222967354866
"5449",49,55,0.914962007941415
"5450",50,55,0.902180676806354
"5451",51,55,0.901769165511349
"5452",52,55,0.900809248866348
"5453",53,55,0.913266979408178
"5454",54,55,0.902774402421616
"5455",55,55,0.909856763252819
"5456",56,55,0.905711134359603
"5457",57,55,0.900006953387869
"5458",58,55,0.893391366701461
"5459",59,55,0.897190782254342
"5460",60,55,0.88846116523749
"5461",61,55,0.890257183348922
"5462",62,55,0.892812489712743
"5463",63,55,0.901395152718481
"5464",64,55,0.890035055622013
"5465",65,55,0.887997263044937
"5466",66,55,0.891818219964137
"5467",67,55,0.888627385477621
"5468",68,55,0.882780092719699
"5469",69,55,0.875054155419901
"5470",70,55,0.887449402876634
"5471",71,55,0.871477863254873
"5472",72,55,0.883079272711802
"5473",73,55,0.869293462709644
"5474",74,55,0.868423026338419
"5475",75,55,0.87534608020276
"5476",76,55,0.873665425962915
"5477",77,55,0.865054232259907
"5478",78,55,0.863801777253059
"5479",79,55,0.862738883159855
"5480",80,55,0.861909100275555
"5481",81,55,0.854286531429388
"5482",82,55,0.855014963530808
"5483",83,55,0.854744333410222
"5484",84,55,0.859882465771222
"5485",85,55,0.849434536540972
"5486",86,55,0.860598941175462
"5487",87,55,0.851990867713796
"5488",88,55,0.847025434803485
"5489",89,55,0.838485015266264
"5490",90,55,0.855637247919452
"5491",91,55,0.849698872203255
"5492",92,55,0.837876561379402
"5493",93,55,0.862322326534175
"5494",94,55,0.831945893442464
"5495",95,55,0.842909089082647
"5496",96,55,0.84253721715345
"5497",97,55,0.834409576448223
"5498",98,55,0.828789161729042
"5499",99,55,0.834458077020035
"5500",100,55,0.84625075367573
"5501",1,56,0.984876378875988
"5502",2,56,0.981963919475611
"5503",3,56,0.981134336286973
"5504",4,56,0.98004440046647
"5505",5,56,0.975774382027653
"5506",6,56,0.976289366820947
"5507",7,56,0.972049551489256
"5508",8,56,0.968719864056905
"5509",9,56,0.970816996357298
"5510",10,56,0.963566034271475
"5511",11,56,0.961707540919446
"5512",12,56,0.96000944194747
"5513",13,56,0.960457443317858
"5514",14,56,0.958203730728915
"5515",15,56,0.95759021730996
"5516",16,56,0.953941049404526
"5517",17,56,0.954560299831473
"5518",18,56,0.954633365091384
"5519",19,56,0.946036159263424
"5520",20,56,0.942594940964217
"5521",21,56,0.945667734795217
"5522",22,56,0.944225511949553
"5523",23,56,0.943341022498974
"5524",24,56,0.934792609754844
"5525",25,56,0.939844120333303
"5526",26,56,0.936944690339077
"5527",27,56,0.93412803204168
"5528",28,56,0.933282880318135
"5529",29,56,0.937795171120628
"5530",30,56,0.928150123856633
"5531",31,56,0.935427822395979
"5532",32,56,0.92850837316841
"5533",33,56,0.928139509992324
"5534",34,56,0.929476475975351
"5535",35,56,0.928883087940743
"5536",36,56,0.923945705241612
"5537",37,56,0.924565567758414
"5538",38,56,0.921510583921202
"5539",39,56,0.920669666886639
"5540",40,56,0.925167261345645
"5541",41,56,0.917022961722879
"5542",42,56,0.916863635764866
"5543",43,56,0.922777636563609
"5544",44,56,0.910316773084489
"5545",45,56,0.919614153602242
"5546",46,56,0.912557526552743
"5547",47,56,0.907459518239905
"5548",48,56,0.913742384060935
"5549",49,56,0.914454510562305
"5550",50,56,0.903352381592205
"5551",51,56,0.901401092678695
"5552",52,56,0.900876739864938
"5553",53,56,0.913519858975988
"5554",54,56,0.902600977820356
"5555",55,56,0.909855015635357
"5556",56,56,0.904965151802516
"5557",57,56,0.900770493458701
"5558",58,56,0.893383486754969
"5559",59,56,0.896678134013686
"5560",60,56,0.889176685055102
"5561",61,56,0.889904219424325
"5562",62,56,0.892100657049186
"5563",63,56,0.902248741363676
"5564",64,56,0.890892082841088
"5565",65,56,0.88799661868505
"5566",66,56,0.891997428031077
"5567",67,56,0.888762261287407
"5568",68,56,0.883175388382336
"5569",69,56,0.873760141919064
"5570",70,56,0.888085365993413
"5571",71,56,0.872792491187883
"5572",72,56,0.882410733694907
"5573",73,56,0.867468704576636
"5574",74,56,0.868620795560463
"5575",75,56,0.876095748594842
"5576",76,56,0.874159241598194
"5577",77,56,0.865436656552228
"5578",78,56,0.86361475643661
"5579",79,56,0.865559857004151
"5580",80,56,0.861699648040052
"5581",81,56,0.85346700003709
"5582",82,56,0.857047803050386
"5583",83,56,0.854929262233856
"5584",84,56,0.860010305675411
"5585",85,56,0.848755623297416
"5586",86,56,0.859501659369828
"5587",87,56,0.852181777118584
"5588",88,56,0.847060801393162
"5589",89,56,0.839289256051463
"5590",90,56,0.853454611898521
"5591",91,56,0.849775167780538
"5592",92,56,0.837845621168918
"5593",93,56,0.863264131507529
"5594",94,56,0.835066109156265
"5595",95,56,0.84143686813955
"5596",96,56,0.842947534632383
"5597",97,56,0.833528345515671
"5598",98,56,0.829413474450479
"5599",99,56,0.832910638937435
"5600",100,56,0.847118037727545
"5601",1,57,0.98483952826234
"5602",2,57,0.98162535081953
"5603",3,57,0.981263355731146
"5604",4,57,0.98007128435101
"5605",5,57,0.976109310704348
"5606",6,57,0.975822238839165
"5607",7,57,0.972499086718843
"5608",8,57,0.96784313005803
"5609",9,57,0.970262001778012
"5610",10,57,0.964023506897334
"5611",11,57,0.961809665637914
"5612",12,57,0.959433408318657
"5613",13,57,0.960579853651437
"5614",14,57,0.958681601637084
"5615",15,57,0.956826353972158
"5616",16,57,0.954413756034059
"5617",17,57,0.954401051322029
"5618",18,57,0.954499899478958
"5619",19,57,0.946505662054866
"5620",20,57,0.942484992660212
"5621",21,57,0.945847905692206
"5622",22,57,0.944660010080561
"5623",23,57,0.943707113561968
"5624",24,57,0.93413878000079
"5625",25,57,0.939854054443149
"5626",26,57,0.93742528043884
"5627",27,57,0.934587677772484
"5628",28,57,0.933017053768843
"5629",29,57,0.938009444629939
"5630",30,57,0.927747769058987
"5631",31,57,0.935479071192267
"5632",32,57,0.928281240148663
"5633",33,57,0.928140357094712
"5634",34,57,0.92951338179082
"5635",35,57,0.927937744983201
"5636",36,57,0.923776852208047
"5637",37,57,0.924750502644481
"5638",38,57,0.922267835467555
"5639",39,57,0.920132294328014
"5640",40,57,0.925123356605763
"5641",41,57,0.917135771507131
"5642",42,57,0.916601355140557
"5643",43,57,0.923213473715841
"5644",44,57,0.909785837711487
"5645",45,57,0.92043734634684
"5646",46,57,0.912340682170303
"5647",47,57,0.907516745936118
"5648",48,57,0.913932255152229
"5649",49,57,0.915294864584144
"5650",50,57,0.903231515444351
"5651",51,57,0.900067673111762
"5652",52,57,0.900822459405551
"5653",53,57,0.913024563974626
"5654",54,57,0.902597530159785
"5655",55,57,0.909253551793051
"5656",56,57,0.904467639934196
"5657",57,57,0.900870323698094
"5658",58,57,0.894006668281433
"5659",59,57,0.89668631041977
"5660",60,57,0.88986792382063
"5661",61,57,0.890586935585948
"5662",62,57,0.892650681753352
"5663",63,57,0.901583666968
"5664",64,57,0.891022790432278
"5665",65,57,0.889289641044698
"5666",66,57,0.891887959392012
"5667",67,57,0.889678812417501
"5668",68,57,0.882615995912948
"5669",69,57,0.874774772117498
"5670",70,57,0.888038032994518
"5671",71,57,0.873923255159904
"5672",72,57,0.881728588571424
"5673",73,57,0.86947246884072
"5674",74,57,0.86927830184087
"5675",75,57,0.876473904610763
"5676",76,57,0.874113549652552
"5677",77,57,0.864814985790247
"5678",78,57,0.863132505556258
"5679",79,57,0.86447010428526
"5680",80,57,0.863897628418668
"5681",81,57,0.85295176238645
"5682",82,57,0.855625627161786
"5683",83,57,0.854282121180138
"5684",84,57,0.85918180445595
"5685",85,57,0.851230172627145
"5686",86,57,0.858357858394604
"5687",87,57,0.851086530880639
"5688",88,57,0.845665340693096
"5689",89,57,0.839565247897467
"5690",90,57,0.852776836540558
"5691",91,57,0.850704735573107
"5692",92,57,0.837694815367953
"5693",93,57,0.862140976358303
"5694",94,57,0.833595802729471
"5695",95,57,0.842768429038058
"5696",96,57,0.842185008552616
"5697",97,57,0.833102757528131
"5698",98,57,0.828707892677427
"5699",99,57,0.834453912996281
"5700",100,57,0.846053071976257
"5701",1,58,0.985015688692419
"5702",2,58,0.981558940282781
"5703",3,58,0.981136134085113
"5704",4,58,0.980017281408404
"5705",5,58,0.975555873406918
"5706",6,58,0.975832283854957
"5707",7,58,0.971977461176473
"5708",8,58,0.967215144708337
"5709",9,58,0.970371772733346
"5710",10,58,0.964532291909883
"5711",11,58,0.961489985048606
"5712",12,58,0.959528169996803
"5713",13,58,0.960375501019598
"5714",14,58,0.95841412920947
"5715",15,58,0.956906859192039
"5716",16,58,0.954548433824862
"5717",17,58,0.954027492173048
"5718",18,58,0.95431103129053
"5719",19,58,0.947059030059362
"5720",20,58,0.942827170633074
"5721",21,58,0.945655971831383
"5722",22,58,0.944265322598936
"5723",23,58,0.944278439219497
"5724",24,58,0.934502854771875
"5725",25,58,0.940050177679176
"5726",26,58,0.938129823871138
"5727",27,58,0.934933782261496
"5728",28,58,0.933380599721859
"5729",29,58,0.937932729237022
"5730",30,58,0.927391256280323
"5731",31,58,0.935595738155507
"5732",32,58,0.927647272704054
"5733",33,58,0.928418345818009
"5734",34,58,0.929878671164108
"5735",35,58,0.92746233474665
"5736",36,58,0.923926011373296
"5737",37,58,0.924768355926383
"5738",38,58,0.922707990545118
"5739",39,58,0.919674456796716
"5740",40,58,0.925552891766123
"5741",41,58,0.917697277770772
"5742",42,58,0.917185092648618
"5743",43,58,0.922645621442916
"5744",44,58,0.909897466206942
"5745",45,58,0.919635339956068
"5746",46,58,0.911985733426849
"5747",47,58,0.907385247324152
"5748",48,58,0.913996131888995
"5749",49,58,0.915503160482845
"5750",50,58,0.902810816602041
"5751",51,58,0.90040428461688
"5752",52,58,0.899873048778336
"5753",53,58,0.913225727447195
"5754",54,58,0.902650377537746
"5755",55,58,0.909967330009744
"5756",56,58,0.904361008870148
"5757",57,58,0.901382000283455
"5758",58,58,0.893793438788134
"5759",59,58,0.896776474997802
"5760",60,58,0.889208997543037
"5761",61,58,0.891220899983719
"5762",62,58,0.893663930778219
"5763",63,58,0.901100490108848
"5764",64,58,0.891475848549578
"5765",65,58,0.890010467379109
"5766",66,58,0.892531389691917
"5767",67,58,0.889274821560423
"5768",68,58,0.881806318676753
"5769",69,58,0.876721594044138
"5770",70,58,0.886764717582721
"5771",71,58,0.873840933646888
"5772",72,58,0.881696785515111
"5773",73,58,0.86973829830748
"5774",74,58,0.870333994612163
"5775",75,58,0.877823727019984
"5776",76,58,0.873909362081336
"5777",77,58,0.865378487331234
"5778",78,58,0.863777541957774
"5779",79,58,0.863466240416791
"5780",80,58,0.863818809818806
"5781",81,58,0.854124532823312
"5782",82,58,0.854813472883212
"5783",83,58,0.853901676089471
"5784",84,58,0.858689710463156
"5785",85,58,0.852128524114848
"5786",86,58,0.858184939980569
"5787",87,58,0.852912138574458
"5788",88,58,0.844844561450772
"5789",89,58,0.838431543698825
"5790",90,58,0.85240099215109
"5791",91,58,0.850327901291776
"5792",92,58,0.838168024830315
"5793",93,58,0.861778841061459
"5794",94,58,0.832203122839239
"5795",95,58,0.843321284492091
"5796",96,58,0.844909375206385
"5797",97,58,0.832266166251247
"5798",98,58,0.828391511567208
"5799",99,58,0.833524301658585
"5800",100,58,0.845920034301395
"5801",1,59,0.985033443159871
"5802",2,59,0.981972580055333
"5803",3,59,0.981460552458168
"5804",4,59,0.980089288198579
"5805",5,59,0.975448371456642
"5806",6,59,0.975836104127721
"5807",7,59,0.971784974814614
"5808",8,59,0.966894303654914
"5809",9,59,0.970222305609227
"5810",10,59,0.9641407795637
"5811",11,59,0.961944286966954
"5812",12,59,0.959603830237061
"5813",13,59,0.960749169489041
"5814",14,59,0.958453846261057
"5815",15,59,0.957070133895604
"5816",16,59,0.954625094161547
"5817",17,59,0.954074116778322
"5818",18,59,0.954080035423224
"5819",19,59,0.947571871764601
"5820",20,59,0.943104727092344
"5821",21,59,0.946186358703298
"5822",22,59,0.943706035559693
"5823",23,59,0.94392281569713
"5824",24,59,0.935225354593289
"5825",25,59,0.940233056689488
"5826",26,59,0.938738613358453
"5827",27,59,0.934562819969407
"5828",28,59,0.93392357571318
"5829",29,59,0.938423757002379
"5830",30,59,0.927846128701499
"5831",31,59,0.935318985236712
"5832",32,59,0.92806084103986
"5833",33,59,0.927699992016668
"5834",34,59,0.929675675558888
"5835",35,59,0.927454686739815
"5836",36,59,0.923931497343675
"5837",37,59,0.925049104647599
"5838",38,59,0.922961703445119
"5839",39,59,0.918871758088159
"5840",40,59,0.925451267853253
"5841",41,59,0.917958601127543
"5842",42,59,0.917643999485052
"5843",43,59,0.921934053548133
"5844",44,59,0.910566924615764
"5845",45,59,0.919670208938876
"5846",46,59,0.912887437094262
"5847",47,59,0.908281606087187
"5848",48,59,0.914775924606539
"5849",49,59,0.914831179547375
"5850",50,59,0.903398005476059
"5851",51,59,0.900800666427263
"5852",52,59,0.899972396987405
"5853",53,59,0.912883911824537
"5854",54,59,0.902703629657741
"5855",55,59,0.910657364587659
"5856",56,59,0.904510447735669
"5857",57,59,0.902155534518562
"5858",58,59,0.894729284619476
"5859",59,59,0.897368753713313
"5860",60,59,0.888973065364783
"5861",61,59,0.891530667290233
"5862",62,59,0.894241082967409
"5863",63,59,0.900789374491537
"5864",64,59,0.891740856950242
"5865",65,59,0.89012173146249
"5866",66,59,0.892355433149485
"5867",67,59,0.890937157461621
"5868",68,59,0.8825620364822
"5869",69,59,0.877791529481435
"5870",70,59,0.886656188266484
"5871",71,59,0.873224593753334
"5872",72,59,0.882902672797153
"5873",73,59,0.869397462212732
"5874",74,59,0.869886415780867
"5875",75,59,0.878142095146541
"5876",76,59,0.87504165191968
"5877",77,59,0.865000167398801
"5878",78,59,0.863353404604415
"5879",79,59,0.863532405713123
"5880",80,59,0.865343191437661
"5881",81,59,0.854817211355388
"5882",82,59,0.855526606539458
"5883",83,59,0.854107472725165
"5884",84,59,0.859052747637089
"5885",85,59,0.851915233538783
"5886",86,59,0.858069126208368
"5887",87,59,0.853481691858029
"5888",88,59,0.843153690547906
"5889",89,59,0.839289925836675
"5890",90,59,0.85150382361742
"5891",91,59,0.851001321034151
"5892",92,59,0.838494592906056
"5893",93,59,0.864362350291842
"5894",94,59,0.83039915312479
"5895",95,59,0.842929701715626
"5896",96,59,0.845001117287765
"5897",97,59,0.832535828606638
"5898",98,59,0.828888566250694
"5899",99,59,0.832448462273992
"5900",100,59,0.846620845430183
"5901",1,60,0.985048002782875
"5902",2,60,0.982186742624132
"5903",3,60,0.981550703379681
"5904",4,60,0.979904035576741
"5905",5,60,0.975317515445717
"5906",6,60,0.975952057793569
"5907",7,60,0.972101725710842
"5908",8,60,0.96700113638029
"5909",9,60,0.970079272266888
"5910",10,60,0.96460514816246
"5911",11,60,0.961813145155985
"5912",12,60,0.959902300052517
"5913",13,60,0.961328427723471
"5914",14,60,0.958627041722537
"5915",15,60,0.956206075513002
"5916",16,60,0.954587936547893
"5917",17,60,0.954466472668076
"5918",18,60,0.953721434938191
"5919",19,60,0.948381076399097
"5920",20,60,0.943414611833524
"5921",21,60,0.946567902423591
"5922",22,60,0.943663760759326
"5923",23,60,0.944319952988766
"5924",24,60,0.93522819367232
"5925",25,60,0.940365932576015
"5926",26,60,0.938530716953303
"5927",27,60,0.934182598465322
"5928",28,60,0.933815919465747
"5929",29,60,0.939124413589919
"5930",30,60,0.928433038203601
"5931",31,60,0.935906236875294
"5932",32,60,0.928393914273141
"5933",33,60,0.927807546229453
"5934",34,60,0.929383593191934
"5935",35,60,0.927502683027078
"5936",36,60,0.923641521985206
"5937",37,60,0.925637016249545
"5938",38,60,0.922291833400418
"5939",39,60,0.91803705668736
"5940",40,60,0.925642812956414
"5941",41,60,0.917754869638645
"5942",42,60,0.918195986171853
"5943",43,60,0.921192162601274
"5944",44,60,0.910011990859159
"5945",45,60,0.919638157440368
"5946",46,60,0.912260334976682
"5947",47,60,0.90877148483786
"5948",48,60,0.914733885276102
"5949",49,60,0.915574281882226
"5950",50,60,0.902682924202322
"5951",51,60,0.901755980496336
"5952",52,60,0.900271703285363
"5953",53,60,0.913559572654923
"5954",54,60,0.902890221552512
"5955",55,60,0.910359723641337
"5956",56,60,0.90463060887309
"5957",57,60,0.902781909208408
"5958",58,60,0.894954672224433
"5959",59,60,0.896898375079786
"5960",60,60,0.889028681888138
"5961",61,60,0.891919635891931
"5962",62,60,0.894555718170229
"5963",63,60,0.900670617333977
"5964",64,60,0.893258955401426
"5965",65,60,0.891132597089742
"5966",66,60,0.891685658106614
"5967",67,60,0.89104511680078
"5968",68,60,0.883016809058063
"5969",69,60,0.87765726351715
"5970",70,60,0.885761894174516
"5971",71,60,0.87527367898725
"5972",72,60,0.882585793143947
